,ID,Year_Birth,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Day_Customer_Enroll,Month_Customer_Enroll,Year_Customer_Enroll,Total_Children,Age,Education_encoded,Country_AUS,Country_CA,Country_GER,Country_IND,Country_ME,Country_SA,Country_SP,Country_US,Income_Normalized,Total_Spending_Standardized,MntWines_Standardized,MntFruits_Standardized,MntMeatProducts_Standardized,MntFishProducts_Standardized,MntSweetProducts_Standardized,MntGoldProds_Standardized,Marital_Status_Standardized
1610,798,1987,1,0,71,1,1,0,3,7,0,0,0,0,0,0,0,24,12,2012,1,38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0327,-0.9612754470850355,-0.897223626383599,-0.6614491798474453,-0.7132254067643876,-0.5405929135098003,-0.5103535646517817,-0.7481791126647591,0.01978247240811857
1611,269,1963,0,1,71,6,4,4,7,9,0,0,0,0,0,0,0,16,11,2012,1,62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0677,0.8921915686534369,1.4057444477717433,0.09299155687961691,-0.017503823278778027,-0.6870680334894731,0.5799929586711575,1.495099975840773,0.01978247240811857
1612,8213,1980,1,0,71,4,2,2,3,7,0,0,0,0,0,1,0,9,11,2012,1,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0192,-0.8466793681549687,-0.8853373395492488,-0.5608570816171703,-0.6999313637678474,-0.5772116935047185,0.21654411756351108,-0.1729793463812893,0.0747787930849252
1613,10245,1986,0,0,71,1,3,3,8,1,0,0,0,0,0,0,0,31,10,2012,0,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1191,0.24945703900219238,-0.42771529642676787,1.350392784758054,0.89535379581699,0.5396610963402868,0.2892338857850404,-0.05793939312459537,0.01978247240811857
1614,2447,1979,1,0,71,2,2,0,3,7,0,0,0,0,0,0,0,17,10,2012,1,46,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0433,-0.8915213120841253,-0.8912804829664238,-0.35967288515662044,-0.6733432777747667,-0.3391896235377502,-0.48612364191127194,-0.6139658338652828,0.0747787930849252
1615,9817,1970,0,0,71,2,9,4,12,8,0,0,0,0,0,0,0,21,8,2012,0,55,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0648,0.7360751712704473,1.6315838976243964,-0.4099689342717579,-0.10613077658904677,-0.44904596352250475,-0.41343387368974266,-0.4605792295230242,0.01978247240811857
1616,1371,1976,0,0,72,1,2,4,9,1,0,0,0,0,0,0,0,28,6,2014,0,49,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176,0.6281223432928481,-0.5376634496445067,3.4628268475938278,0.438924986269106,3.469163495933743,0.07116458112045253,2.492112904065454,0.01978247240811857
1617,8093,1969,0,0,72,1,4,3,6,1,0,0,0,1,0,0,0,28,6,2014,0,56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1173,0.5118654516246643,0.7965722475112981,-0.46026498338689537,0.2882591656416491,-0.26595206354791373,0.8465221088167648,-0.5180992061513712,-0.43302037532744686
1618,713,1977,0,0,72,1,4,4,6,3,0,0,0,0,0,0,0,8,6,2014,0,48,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0731,-0.2720381607665176,-0.48417515888993107,-0.2842288114839142,-0.0618172999339124,0.5396610963402868,0.0953945038609623,-0.1729793463812893,-0.43302037532744686
1619,11051,1956,1,1,72,4,6,3,10,4,0,0,0,0,0,0,0,10,5,2014,2,69,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1138,0.09167982888108586,0.5588465108242949,-0.18363671325363923,-0.2523652495509902,-0.39411779353012744,-0.36497402820872316,-0.6139658338652828,0.0747787930849252
1620,5545,1972,0,0,72,1,3,5,5,1,0,0,0,0,0,0,0,5,4,2014,0,53,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1148,0.6347655942453156,0.7965722475112981,-0.46026498338689537,0.4079055526105119,-0.06454877357586361,0.19231419482300133,0.6898203030439153,-0.43302037532744686
1621,5283,1976,1,1,72,3,2,1,4,5,0,0,0,0,0,0,0,17,2,2014,2,49,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0613,-0.766960356725357,-0.6268106009021329,-0.6363011552898765,-0.6467551917816861,-0.6870680334894731,-0.5588134101328012,-0.3647126018091126,0.01978247240811857
1622,5010,1988,1,0,72,2,1,0,3,8,0,0,0,0,0,0,0,2,2,2014,1,37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.035,-0.9496497579182173,-0.897223626383599,-0.46026498338689537,-0.7043627114333607,-0.5772116935047185,-0.6315031783543305,-0.6714858104936298,0.01978247240811857
1623,7495,1948,0,1,72,2,2,1,5,4,0,0,0,0,0,0,0,20,12,2013,1,77,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.082,-0.7470306038679541,-0.6743557482395336,0.042695507764479425,-0.6024417151265518,-0.39411779353012744,-0.6557331010948403,-0.7673524382075414,-0.43302037532744686
1624,4368,1980,1,0,72,1,3,0,4,6,0,0,0,0,0,0,0,3,12,2013,1,45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0694,-0.7835684841065261,-0.7783607580400974,-0.4854130079444641,-0.5492655431403904,-0.32088023354029105,-0.36497402820872316,-0.6523124849508475,-0.43302037532744686
1625,6303,1986,0,0,72,0,5,5,12,1,0,0,0,0,0,0,0,23,11,2013,0,39,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1355,1.4801192779468233,0.3151776307201168,1.1743566128550726,2.570403213381069,0.7044456063174187,3.2452844601272313,-0.26884597409520095,0.0747787930849252
1626,1030,1965,1,1,72,2,1,0,3,7,0,0,0,0,0,0,0,17,7,2013,2,60,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0585,-0.9430065069657496,-0.8377921922118482,-0.6614491798474453,-0.6822059731057936,-0.6870680334894731,-0.6557331010948403,-0.7865257637503237,0.01978247240811857
1627,10364,1959,0,0,72,1,1,0,2,8,0,0,0,0,0,0,0,13,7,2013,0,66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0324,-0.9729011362518539,-0.903166769800774,-0.6614491798474453,-0.7353821450919548,-0.6504492534945548,-0.36497402820872316,-0.7481791126647591,0.13950038983227211
1628,6945,1952,0,0,72,1,9,11,11,5,0,0,0,0,0,0,0,4,6,2013,0,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1246,1.2775001238965602,0.2468314814226034,-0.1584886886960705,2.419737392753612,0.008688786413972794,0.6526827268926868,2.2812063230948483,0.01978247240811857
1629,8562,1969,0,0,72,1,2,1,7,2,0,0,0,0,0,0,0,28,5,2013,0,56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0789,-0.6141655848186013,-0.5257771628101566,-0.5608570816171703,-0.4163251131749873,-0.41242718352758656,-0.5103535646517817,-0.6331391594080651,0.0747787930849252
1630,2918,1981,1,1,72,3,2,0,4,5,0,0,0,0,0,0,0,13,4,2013,2,44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0403,-0.8549834318455533,-0.7724176146229224,-0.5357090570596016,-0.655617887112713,-0.6870680334894731,-0.5588134101328012,-0.4797525550658065,0.13950038983227211
1631,9167,1956,0,1,72,3,9,2,12,6,0,0,0,0,0,0,0,26,3,2013,1,69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0984,0.6148358413879128,0.4786140746924314,1.1240605637399352,0.36802342362089097,1.0157052362742234,0.19231419482300133,0.3447004432738335,-0.43302037532744686
1632,4743,1969,0,1,72,5,8,4,11,6,0,0,0,0,0,0,0,3,3,2013,1,56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.082,0.6065317776973282,1.14424613741604,-0.46026498338689537,0.00022156738327572224,-0.48566474351742295,-0.46189371917076216,0.8432069073861739,-0.43302037532744686
1633,10742,1983,0,0,72,0,4,2,5,1,0,0,1,0,0,0,0,27,2,2013,0,42,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1276,0.23284891162102328,0.6777093791677965,-0.13334066413850176,-0.17703233923726175,-0.21102389355553644,-0.17113464628464506,-0.4605792295230242,-0.43302037532744686
1634,10965,1955,0,0,72,1,3,5,13,6,0,0,0,1,0,0,0,22,2,2013,0,70,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1117,1.8538021440231283,2.0178882197407764,-0.1584886886960705,0.9839807491272587,3.7071855659007116,0.5557630359306477,-0.07711271866737769,0.0747787930849252
1635,7129,1962,0,1,72,8,6,4,13,6,0,0,0,0,0,0,0,17,2,2013,1,63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0797,0.5367776426964179,1.1353314222902775,-0.23393276236877672,-0.1105621242545602,-0.26595206354791373,-0.025755109841586504,-0.1729793463812893,-0.43302037532744686
1636,3732,1955,0,1,72,6,5,7,9,4,0,0,0,0,0,0,0,4,2,2013,1,70,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767,0.42218156376635113,0.26466091167412864,-0.6614491798474453,0.31927859930024316,0.9607770662818461,1.016131568000333,0.47891372207330973,-0.43302037532744686
1637,7124,1968,1,1,72,5,2,1,4,5,0,0,0,0,0,0,0,1,2,2013,2,57,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,-0.8500009936312025,-0.7753891863315099,-0.5608570816171703,-0.686637320771307,-0.5405929135098003,-0.6557331010948403,-0.3263659507235479,0.13950038983227211
1638,10686,1965,1,1,72,1,1,0,2,7,0,0,0,0,0,0,0,26,12,2012,2,60,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0489,-0.971240323513737,-0.8585931941719609,-0.6614491798474453,-0.7220881020954145,-0.6870680334894731,-0.6557331010948403,-0.8056990892931061,0.0747787930849252
1639,7247,1960,0,1,72,5,7,4,6,6,0,1,0,0,0,0,0,22,11,2012,1,65,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0695,0.00033512828465576616,0.5974769430359329,-0.6614491798474453,-0.6245984534541189,-0.6870680334894731,-0.6557331010948403,0.5939536753300036,3.841021891253701
1640,1513,1979,1,1,72,13,2,2,12,8,0,0,0,0,0,0,0,28,8,2012,2,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0889,1.0698985316319463,0.8797762553517491,-0.13334066413850176,-0.17260099157174832,3.395925935943907,2.978755309981624,1.6101399290974672,0.0747787930849252
1641,460,1972,0,0,72,1,3,5,8,2,0,0,0,0,0,0,0,8,8,2012,0,53,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1176,1.9052873389047524,1.4503180234005566,1.5012809321034664,2.539383779722475,0.5396610963402868,0.5799929586711575,-0.5180992061513712,-0.43302037532744686
1642,6653,1970,1,1,72,4,7,2,5,7,0,0,0,0,0,1,0,30,7,2012,2,55,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0804,-0.31189766648132344,-0.03249625918462523,-0.6614491798474453,-0.3542862458577992,-0.6138304734996367,-0.3892039509492329,-0.4030592528946772,-0.43302037532744686
1643,9400,1958,0,0,73,1,6,6,6,2,0,0,0,0,0,0,0,21,6,2014,0,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.126,1.2907866258014955,0.9689234066093753,-0.007600541350658057,1.9677399308712418,0.11854512639872741,-0.2195944917656646,0.19131383893157486,0.01978247240811857
1644,7106,1943,0,0,73,1,3,5,10,1,0,0,0,0,0,0,0,31,3,2014,0,82,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1115,1.056612029727011,0.5321023654470071,-0.6614491798474453,1.879112977560973,2.169196806114147,-0.6557331010948403,-0.6139658338652828,-0.43302037532744686
1645,4252,1965,0,1,73,1,4,1,6,5,0,0,0,0,0,0,0,23,3,2014,1,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0641,-0.506212756841002,-0.2702219958716283,-0.5357090570596016,-0.615735758123092,-0.5589023035072593,-0.48612364191127194,-0.05793939312459537,-0.43302037532744686
1646,9240,1971,0,1,73,2,6,2,8,6,0,0,0,0,0,0,0,7,2,2014,1,54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0884,-0.1325298907646971,0.45781307273231864,-0.6614491798474453,-0.6334611487851458,-0.5772116935047185,-0.5588134101328012,-0.19215267192407165,0.01978247240811857
1647,10770,1959,0,0,73,2,4,7,13,2,0,0,0,0,0,0,0,26,1,2014,0,66,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0959,0.7294319203179797,-0.169188557779652,3.3873827739211215,0.5674340685689957,3.1579038659769383,1.4038103318484894,0.057100560132098584,-0.43302037532744686
1648,176,1980,0,1,73,1,4,1,6,3,0,0,0,0,0,0,0,2,1,2014,1,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0989,-0.4563883746974947,-0.6357253160278955,0.2941757533401668,-0.442913199168068,-0.08285816357332272,0.21654411756351108,0.4405670709877451,0.01978247240811857
1649,6870,1959,0,1,73,1,3,1,7,2,0,0,0,0,0,0,0,17,9,2013,1,66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1009,-0.5361073861271064,-0.362340718837842,-0.6111531307323078,-0.5226774571473098,-0.37580840353266837,-0.3407441054682134,-0.4605792295230242,0.13950038983227211
1650,143,1970,0,0,73,1,5,3,4,2,0,0,0,0,0,0,0,25,8,2013,0,55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0895,0.5832803993636915,0.4815856464010189,-0.6614491798474453,0.25280838431754166,1.4917493762081602,0.531533113190138,1.0541134883567795,0.01978247240811857
1651,6445,1967,0,0,73,1,4,5,6,2,0,0,0,0,0,0,0,14,7,2013,0,58,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0979,0.4188599382901173,-0.18107484461400217,1.8785013004669973,1.0548823117754738,-0.15609572356315912,0.3134638085255501,-0.07711271866737769,0.0747787930849252
1652,4278,1983,0,0,73,1,10,2,6,3,0,0,0,0,0,1,0,3,6,2013,0,42,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1285,2.187625504384627,1.800963485013886,2.1299815460426847,2.4684822170742597,0.21009207638602292,1.1372811817028818,0.2104871644743572,0.01978247240811857
1653,6906,1953,0,0,73,1,3,10,4,2,0,1,1,1,0,1,0,3,6,2013,0,72,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1252,0.6945548528175245,-0.4069142944666551,0.5456559989158543,1.9278578018816208,0.46642353635045036,1.0888213362218624,0.5364336987016567,3.841021891253701
1654,4637,1954,0,0,73,1,6,9,9,3,0,0,0,1,0,0,0,18,5,2013,0,71,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1096,1.7342236268787106,1.9495420704432629,0.9480243918369541,1.3163318240407664,1.9861029061395559,-0.6557331010948403,-0.5372725316941535,0.01978247240811857
1655,8690,1962,0,0,73,1,5,7,10,2,0,0,0,0,0,0,0,19,4,2013,0,63,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269,1.2941082512777293,0.28249034192565387,0.042695507764479425,2.6102853423706898,-0.02792999358094541,0.3134638085255501,1.5717932780119024,-0.43302037532744686
1656,1173,1947,0,0,73,1,4,2,6,2,0,1,1,0,0,1,0,10,3,2013,0,78,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1141,2.734032895225091,2.6627192805042723,1.9790933986972723,2.619148037701717,-0.6870680334894731,0.3619236540065696,1.9744331144103313,0.0747787930849252
1657,1928,1973,1,0,73,2,2,0,3,9,1,0,0,0,0,0,0,9,2,2013,1,52,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0452,-0.8682699337504886,-0.7991617600002102,-0.5860051061747391,-0.6511865394471995,-0.6138304734996367,-0.6315031783543305,-0.4605792295230242,-0.43302037532744686
1658,9029,1972,0,0,73,1,2,8,12,1,0,0,0,0,0,0,0,26,1,2013,0,53,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1028,1.5448909747333828,1.1977344281706157,0.4450639006855793,1.9322891495471342,1.0523240162691416,0.7496024178547258,-0.2880192996379833,-0.43302037532744686
1659,10299,1969,0,0,73,3,6,3,13,5,0,0,0,0,0,1,0,9,11,2012,0,56,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0699,0.45871944400492315,0.2527746248397785,1.62702105489131,0.3591607282898641,0.48473292634790943,0.531533113190138,-0.05793939312459537,0.01978247240811857
1660,9246,1985,1,0,73,4,6,1,6,7,0,0,0,0,0,0,0,14,10,2012,1,40,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0577,-0.3168801046956742,-0.39502800763230494,-0.5860051061747391,-0.16816964390623487,-0.21102389355553644,-0.07421495532260602,0.3447004432738335,0.0747787930849252
1661,4943,1953,0,0,73,1,2,4,9,6,0,1,1,0,0,0,0,30,9,2012,0,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1034,1.8621062077137127,3.1946306163414415,0.16843563055232313,0.21735760299343412,-0.6870680334894731,0.14385434934198182,0.4213937454449628,-0.43302037532744686
1662,4122,1975,0,0,73,1,6,5,4,4,0,0,0,1,0,1,0,29,8,2012,0,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1165,0.480310009600443,0.5945053713273454,-0.08304461502336428,-0.22134581589239613,2.5903127760557063,0.022704735639433014,-0.0004194164962483906,-0.43302037532744686
1663,2853,1980,1,0,74,2,4,2,4,5,0,0,0,0,0,0,0,11,3,2014,1,45,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0752,-0.5493938880320417,-0.7248724672855217,0.6211000725885605,-0.3542862458577992,-0.5772116935047185,-0.17113464628464506,0.13379386230322787,0.01978247240811857
1664,902,1980,1,0,74,1,6,2,4,6,0,0,0,0,0,0,0,4,3,2014,1,45,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921,-0.487943816721716,-0.2375347070771654,-0.35967288515662044,-0.5271088048128233,-0.6138304734996367,-0.36497402820872316,-0.6139658338652828,0.0747787930849252
1665,1672,1974,0,1,74,1,5,1,8,2,0,0,0,0,0,0,0,1,3,2014,1,51,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0961,-0.2404827187422963,-0.2969661412489162,-0.4854130079444641,-0.07954269059596614,-0.32088023354029105,-0.2922842599871939,0.4213937454449628,0.0747787930849252
1666,7254,1969,1,0,74,3,3,1,3,7,0,0,0,0,0,0,0,27,12,2013,1,56,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0551,-0.7785860458921754,-0.78727547316586,-0.6614491798474453,-0.4916580234887158,-0.32088023354029105,-0.46189371917076216,-0.5756191827797181,0.0747787930849252
1667,8775,1969,1,0,74,3,3,1,3,7,0,0,0,0,0,0,0,27,12,2013,1,56,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551,-0.7785860458921754,-0.78727547316586,-0.6614491798474453,-0.4916580234887158,-0.32088023354029105,-0.46189371917076216,-0.5756191827797181,0.0747787930849252
1668,9543,1985,1,0,74,1,0,0,3,7,0,0,0,0,0,0,0,14,11,2013,1,40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0275,-0.9695795107756201,-0.8942520546750115,-0.5105610325020329,-0.7176567544299011,-0.6870680334894731,-0.6072732556138207,-0.7290057871219767,-0.43302037532744686
1669,7093,1985,1,0,74,1,0,0,3,7,0,0,0,0,0,0,0,14,11,2013,1,40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0275,-0.9695795107756201,-0.8942520546750115,-0.5105610325020329,-0.7176567544299011,-0.6870680334894731,-0.6072732556138207,-0.7290057871219767,-0.43302037532744686
1670,2894,1985,0,0,74,1,7,5,8,4,0,1,1,1,0,1,0,29,10,2013,0,40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.107,2.3370986508151494,2.2675002432621296,2.8089782090970408,2.5836972563776093,-0.6870680334894731,-0.1953645690251548,-0.09628604421016002,0.01978247240811857
1671,5956,1948,1,2,74,5,6,1,4,8,0,0,0,0,0,0,0,16,10,2013,3,77,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652,-0.5344465733889895,-0.4752604437641685,-0.6111531307323078,-0.301110073871638,-0.5589023035072593,-0.6072732556138207,-0.26884597409520095,0.13950038983227211
1672,1921,1967,2,1,74,2,2,0,3,4,0,0,0,0,0,0,0,3,10,2013,3,58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0862,-0.8881996866078915,-0.7664744712057473,-0.6363011552898765,-0.686637320771307,-0.6321398634970958,-0.6557331010948403,-0.6714858104936298,-0.43302037532744686
1673,5057,1961,0,1,74,2,4,4,10,2,0,0,0,0,0,0,0,14,9,2013,1,64,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0903,0.00863919197524032,-0.11867183873366385,0.5205079743582854,0.0932798683590579,0.3016390263733184,0.48307326770911846,-0.6331391594080651,-0.43302037532744686
1674,10260,1965,0,1,74,3,6,1,5,7,0,0,0,0,0,0,0,26,8,2013,1,60,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0653,-0.4896046294598329,-0.30290928466609124,-0.5357090570596016,-0.41189376550947393,-0.48566474351742295,-0.5345834873922914,-0.5756191827797181,0.0747787930849252
1675,2262,1965,0,1,74,3,6,1,5,7,0,0,0,0,0,0,0,26,8,2013,1,60,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0653,-0.4896046294598329,-0.30290928466609124,-0.5357090570596016,-0.41189376550947393,-0.48566474351742295,-0.5345834873922914,-0.5756191827797181,0.0747787930849252
1676,7930,1969,0,0,74,2,3,1,6,6,0,0,0,0,0,0,0,19,8,2013,0,56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0378,-0.5610195771988601,-0.6030380272334326,-0.3345248605990517,-0.403031070178447,-0.32088023354029105,-0.2195944917656646,-0.07711271866737769,0.01978247240811857
1677,1461,1965,1,1,74,2,2,0,3,7,0,0,0,0,0,0,0,28,7,2013,2,60,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529,-0.9430065069657496,-0.8526500507547858,-0.6363011552898765,-0.686637320771307,-0.6321398634970958,-0.6315031783543305,-0.7673524382075414,0.13950038983227211
1678,7514,1956,1,1,74,4,3,1,4,6,0,0,0,0,0,0,0,3,7,2013,2,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0791,-0.712153536367499,-0.6535547462794208,-0.4099689342717579,-0.5891476721300114,-0.48566474351742295,-0.41343387368974266,-0.3071926251807656,0.0747787930849252
1679,6461,1969,0,1,74,1,5,6,11,2,0,1,0,0,0,0,0,19,5,2013,1,56,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0918,0.5650114592444054,0.8233163928885858,0.570804023473423,-0.044091909271858645,0.1002357364012683,-0.46189371917076216,1.2266734182418204,0.01978247240811857
1680,257,1959,0,1,74,2,5,4,9,3,0,0,0,0,0,0,0,28,4,2013,1,66,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1102,1.0117700857978544,1.9257694967745627,-0.35967288515662044,0.057829087034950405,0.1734732963911047,-0.36497402820872316,-0.6139658338652828,-0.43302037532744686
1681,9460,1963,0,0,74,1,3,2,2,8,0,0,0,0,0,0,0,18,4,2013,0,62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0311,-0.7370657274392526,-0.8140196185431479,-0.5860051061747391,-0.5315401524783367,-0.3391896235377502,-0.1469047235441353,-0.03876606758181304,-0.43302037532744686
1682,3855,1963,0,0,74,1,3,2,2,8,0,0,0,0,0,0,0,18,4,2013,0,62,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311,-0.7370657274392526,-0.8140196185431479,-0.5860051061747391,-0.5315401524783367,-0.3391896235377502,-0.1469047235441353,-0.03876606758181304,-0.43302037532744686
1683,367,1978,1,0,74,5,9,1,5,9,0,0,0,0,0,0,0,19,2,2013,1,47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524,-0.047828441120734644,-0.7635028994971597,1.6018730303337414,-0.32326681219920517,1.5649869361979964,1.839948941177665,1.4567533247552085,-0.43302037532744686
1684,9265,1953,0,1,74,2,9,4,6,5,0,0,0,0,0,0,0,9,1,2013,1,72,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1102,1.3024123149683138,1.845537060642699,0.9480243918369541,0.05339773936943697,1.7480808361725875,-0.36497402820872316,0.6323003264155683,-0.43302037532744686
1685,1990,1974,0,0,74,1,3,5,8,3,1,0,0,0,0,0,0,5,11,2012,0,51,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0924,1.9783630993818966,1.9643999289862006,0.19358365510989187,1.8569562392334058,0.942467676284387,1.428040254588999,-0.13463269529572466,0.01978247240811857
1686,3594,1973,1,1,74,13,8,2,9,8,0,0,0,0,0,0,0,5,11,2012,2,52,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788,0.2345097243591402,0.6985103811279092,-0.5105610325020329,-0.33656085519574547,-0.5405929135098003,-0.5103535646517817,1.0157668372712148,-0.43302037532744686
1687,9292,1952,0,0,74,1,4,11,7,2,0,0,0,0,0,0,0,26,10,2012,0,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1204,1.2891258130633785,0.05962246378158846,2.6580900617516283,2.3311104394433433,-0.19271450355807734,2.2033977822853115,0.8432069073861739,-0.43302037532744686
1688,6218,1965,0,1,74,1,8,1,7,7,0,1,0,0,0,0,0,20,10,2012,1,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.087,-0.1773718346938537,0.4548415010237311,-0.5608570816171703,-0.6113044104575786,-0.6870680334894731,-0.6557331010948403,-0.6714858104936298,-0.43302037532744686
1689,6528,1982,1,0,75,1,1,0,2,8,0,0,0,0,0,0,0,5,6,2014,1,43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0252,-0.989509263633023,-0.897223626383599,-0.6111531307323078,-0.7309507974264414,-0.6504492534945548,-0.6315031783543305,-0.8248724148358884,0.0747787930849252
1690,10164,1958,0,1,75,1,5,5,5,5,0,1,1,0,0,0,0,3,4,2014,1,67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1395,1.802316949141504,2.1189216578327525,0.16843563055232313,1.108058483761635,1.29034608623611,1.7672591729561358,-0.5372725316941535,0.01978247240811857
